course_name,announcement_title,author,posted_at,body_text,classification,location,item_urls,extracted_title,start_time,end_time,reviewed_row_id,source_row,source_group_id,split_item_number,dataset_split,row_origin,parent_row_id,paraphrase_method,review_note
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,"Week 5: ID-A58ECBA3CB070DDA - Ethics and Professionalism, Tutorial - Tests & Problem Solving, Grades Release for TM 1",Debra Lutz,45559.79791666667,Academic Integrity Module: complete the module ID-6F07CECD2B398573 a 100% score by the end of the ID-C72B665F897643CE on December 3.,deadline,,,Academic Integrity Module Completion Deadline,,2024-12-03 23:59 (time inferred),R0024,23,b5900b3124453694,3,train,reviewed_real,,,"The body contains three distinct deliverable milestones, not one deadline. [ID-E806BFE72170DFAD-07-11 re-audit] Source-context audit found a distinct December 3 completion deadline in addition to the ID-7A0B1043FF98B5CA 29 first-attempt deadline, so this valid item is preserved despite the reviewer suggestion to duplicate ID-9FF8282053E1F27E. Restored item-specific source context and removed multi-item target ambiguity. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Found pencil ID-C0D8F4C79782AA52 after tutorial today,Shawna Walsh,45559.76944444444,Let me know if this is yours.,not related,,,,,,R0025,24,f2e775d663df676f,1,validation,reviewed_real,,,"Reviewed; existing target fields retained. [ID-E806BFE72170DFAD-07-11 re-audit] Applied the user's explicit reviewed title while retaining not-related classification and blank endpoints. [v1.0] Assigned to validation by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Week 4: Academic Integrity,Debra Lutz,45555.864583333336,"In addition, the ID-2632F815C018A326 Academic Integrity Module will be released on Monday, ID-7A0B1043FF98B5CA 23.",notice,,,Academic Integrity Module Release,2024-09-20 20:45,,R0026,25,631d1377a2e4c88e,1,train,reviewed_real,,,"The module release and the required first-attempt deadline are distinct calendar items. [ID-E806BFE72170DFAD-07-11 re-audit] Notice start_time set to Venue-1C8DA09F18 posted_at; end_time left blank per the user's rule. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Week 4: Academic Integrity,Debra Lutz,45555.864583333336,"Students are required to attempt this module at least once by ID-7A0B1043FF98B5CA ID-FDF74F0024802549, 11:59 PM",deadline,,,Academic Integrity Module First Attempt,,2024-09-29 23:59,R0027,25,631d1377a2e4c88e,2,train,reviewed_real,,,"The module release and the required first-attempt deadline are distinct calendar items. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Week 4: Academic Integrity,Debra Lutz,45555.864583333336,"At the end of the tutorial, combined ID-6F07CECD2B398573 the ID-A58ECBA3CB070DDA material and Academic Integrity Module, you are expected to be able to answer the following ID-493BD7E0444E440F:
 What is an academic offence?
 What is plagiarism?
 Where do you find out more about academic integrity at UofT?
 Who should you to talk to if you’re not clear on a certain situation?
 How do you avoid committing an academic offence?
 What are the consequences of an academic offence?
 Reminder: The Time Management Assignment Part 2: Reflection has now been released. This assignment is due on Sunday, ID-7A0B1043FF98B5CA ID-FDF74F0024802549, 11:59 PM. It will be submitted via Crowdmark.",deadline,,,Time Management Assignment Part 2,,2024-09-29 23:59,R0028,26,631d1377a2e4c88e,1,train,reviewed_real,,,"Replaced the deadline sentence ID-6F07CECD2B398573 the deliverable name. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Week 3 Announcement: ID-A58ECBA3CB070DDA #2 & Tutorial #2,Debra Lutz,45548.85277777778,"Time Management Assignment Part 1: Sunday, ID-7A0B1043FF98B5CA 15 th , 11:59 PM ET",deadline,,,Time Management Assignment Part 1,,2024-09-15 23:59,R0029,27,9b59732b7abc695c,1,train,reviewed_real,,,"The announcement lists two distinct upcoming deadlines. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Week 3 Announcement: ID-A58ECBA3CB070DDA #2 & Tutorial #2,Debra Lutz,45548.85277777778,"Welcome Survey Submission: Monday, ID-7A0B1043FF98B5CA 16 th , 11:59 PM ET",deadline,,,Welcome Survey,,2024-09-16 23:59,R0030,27,9b59732b7abc695c,2,train,reviewed_real,,,"The announcement lists two distinct upcoming deadlines. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,QVR469 First Tutorial,Kristy Mccann,45548.6375,"Hi everyone!
 Thanks glen davenport collier cabrera out to tutorial, it was great meeting you all! I'm also very pleased that everyone was able to find all their assigned spots during the scavenger hunt.
 As for the conversion ID-67449CF44F7EA03C Excel to PDF, it seems I can use Print -&gt; Microsoft Print to PDF (in Printer) -&gt; Print Entire Workbook (first selection in Settings). There are also other ways to do it, so any way around this problem is accepted. There will also be an FAQ posted by the end of the day today that will help you ID-6F07CECD2B398573 your assignments.
 Also a quick reminder that your Time Management Part 1 assignment is due this Sunday hg 97:ID-3B130FA7DB89CCA8. Late penalties nph 71% per day so don't submit late!
 Good luck ID-6F07CECD2B398573 school and see you all next Friday!
 Kristy",deadline,,,Time Management Assignment Part 1,,2024-09-15 23:59,R0031,28,6c0c5be0720ec5d8,1,train,reviewed_real,,,"The body explicitly gives a Sunday 11:59 pm assignment deadline; it is not unrelated. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,"ID-A58ECBA3CB070DDA 1, Tutorial 1, Classroom Expecations, and First Assignments",Debra Lutz,45542.13055555556,"Good evening and happy Friday! Congratulations on finishing your first week of classes! This is the first of our weekly announcements. We will do our best glen douglas davenport novak essential ID-4FC4C2142F6C73B9 into one announcement per week, as we know you receive a lot of announcements and notifications (don’t forget to configure your notification settings!).
 A few key reminders charlotte dickerson:
 Lectures & Tutorials begin on Monday, ID-7A0B1043FF98B5CA 9 th . Some of you will have your first tutorial before your first ID-A58ECBA3CB070DDA – your TAs are looking forward to welcoming you to the ID-C72B665F897643CE! ID-A58ECBA3CB070DDA this week will focus on an introduction to your ID-30CA1819BF914F24 at U of T ID-3BE182A2A9767D33.
 As outlined in the ID-C6D01D158B61C010 , we have carefully designed lectures to be meaningful ID-478B4595BE153D3E experiences. Appropriate actions and professional behaviour helps create positive experiences for everyone. We expect students to:
 Be attentive to the lecturer or guest speaker, and don’t carry on side conversations in ID-884D6E314D1D8C45.*
 Refrain ID-67449CF44F7EA03C engaging in non-ID-C72B665F897643CE related activities: wearing large headphones, doing other ID-884D6E314D1D8C45 work on your own or in a team, or other non-ID-C72B665F897643CE activities are distracting, and students are encouraged to keep these activities to the appropriate times (schedule them for another time in your weekly plan).
 Contribute to ID-884D6E314D1D8C45 professionally: lectures are a place to share ideas and learn ID-67449CF44F7EA03C each other, listen respectfully and keep your contributions relevant.
 Your Time Management Assignment has been posted. It is designed to help you start your term and academic journey well.
 The Welcome Survey has been sent to your email account. Submission is worth 5% of your final grade.
 *BW 685 was designed to be an active ID-478B4595BE153D3E classroom, and as such has excellent acoustics to facilitate this. This means that even quiet conversations carry well to the front of the classroom.",notice,,,QVR469 Lectures and Tutorials Begin,2024-09-07 03:08,,R0032,29,0993a0130c6d514c,1,test,reviewed_real,,,"Lectures and tutorials beginning on a named date form a dated notice. [ID-E806BFE72170DFAD-07-11 re-audit] Notice start_time set to Venue-1C8DA09F18 posted_at; end_time left blank per the user's rule. [v1.0] Assigned to test by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Welcome to QVR469!,Debra Lutz,45526.86597222222,Lectures and tutorials for our ID-C72B665F897643CE will start the week of ID-7A0B1043FF98B5CA 9th.,notice,,,Welcome to QVR469!,2024-08-22 20:47,,R0033,30,d726bf760340a3bd,1,train,reviewed_real,,,"The welcome message contains a ID-C72B665F897643CE-start notice and two separate assignment deadlines. [ID-E806BFE72170DFAD-07-11 re-audit] Applied the user's explicit reviewed title. Notice start_time set to Venue-1C8DA09F18 posted_at; end_time left blank per the user's rule. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Welcome to QVR469!,Debra Lutz,45526.86597222222,"The First Year Welcome Survey, worth 5% of your QVR469 grade, and completion is required by the end of the day (11:59 PM) on Monday, ID-7A0B1043FF98B5CA ID-12C435331B4E872F.",deadline,,,Welcome Survey,,2024-09-16 23:59,R0034,30,d726bf760340a3bd,2,train,reviewed_real,,,"The welcome message contains a ID-C72B665F897643CE-start notice and two separate assignment deadlines. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
QVR469I7 F JPW9275 20249:Orientation to ID-30CA1819BF914F24,Welcome to QVR469!,Debra Lutz,45526.86597222222,"Also worth 5% of your final grade, it is due by the end of the day (11:59 PM) on Sunday, ID-7A0B1043FF98B5CA ID-E34952F4B899E0BE.",deadline,,,Assignment Deadline Reminder,,2024-09-15 23:59,R0035,30,d726bf760340a3bd,3,train,reviewed_real,,,"The welcome message contains a ID-C72B665F897643CE-start notice and two separate assignment deadlines. [ID-E806BFE72170DFAD-07-11 re-audit] Applied the user's reviewed title. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
THR273I7 S All Sections,"Final Exam ""Really"" Released Now",Leon Bean,45792.74930555555,"Thanks glen salinas collier morrison out to me yesterday to note that the final exam was not viewable. The ID-F494375D72BDB103 is now fixed, and you can view your final exam answers by navigating to Quizzes &gt; Final Exam.
 Best Steve,
 Leon",not related,,,,,,R0036,31,30931534d3027428,1,train,reviewed_real,,,"Reviewed; existing target fields retained. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
THR273I7 S All Sections,Final Exam Released,Leon Bean,45791.91875,"Dear all,
 We have released the final exam on Quercus. You should now be able to see your exam paper by navigating to Quizzes &gt; Final Exam. To view the solutions, please refer to this PDF . The solutions on the quizzes might be out-dated/incomplete, so please refer to the PDF.
 The average of the final exam ms 60 out zr 121 (~50%) . We have added 5 marks to all students bringing the new average qr 30.6%. The new highest mark zq 587 out zr 121. Please note your grade on Quercus reflects your original grade before the ID-9727B69692517A58 adjustment.
 The average scores for each ID-C72B665F897643CE component are:
 Labs: 28.36 % out vn 71%,
 Midterm: 25.73 % out vn 71%,
 Final: 21.41% out nf 77%.
 The final ID-C72B665F897643CE grade average hf 12 , which is the highest over the past several years .
 We have added 5 marks to all students and all TAs were instructed to be lenient in grading to account for both technical difficulties and the exam’s level of difficulty . However, grading errors can happen. If you believe you were graded unfairly, please refer to this webpage on ID-82086332012E0D9C on how to submit a regrade request. Regrade requests will be processed only through the registrar's portal. Requests for grade increases of 1% will not be considered unless there is a clear evidence of grading errors.
 Wishing you a fruitful ID-35167F231ED84614 and ID-8DE47DC6863801D7!
 Leon",not related,,,,,,R0037,32,21e4d5cdc836949d,1,validation,reviewed_real,,,"Reviewed; existing target fields retained. [v1.0] Assigned to validation by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
THR273I7 S All Sections,Your input is needed! -- Dale Cantrell,Leon Bean,45784.927777777775,"Dear all,
 For the first time in the Faculty of Applied Science and ID-30CA1819BF914F24, we were offering Dale, the ID-C72B665F897643CE-specific chatbot or virtual-teaching assistant, to many ID-03C5C26638926BAA. I have heard a lot of feedback ID-67449CF44F7EA03C students, but we need evidence ID-67449CF44F7EA03C the survey to be able to continue offering Dale for other ID-03C5C26638926BAA in ID-5BEE87D580E26BE0 years. This is especially in ID-03C5C26638926BAA where the number of TAs is limited or GenAI tools are not helpful or there are overwhelmingly tons of ID-C72B665F897643CE material to navigate. Almost 50% of THR 273 students have used Dale, and only 7 students filled the survey -- a number that hurts my heart a little. The average time to fill the survey is 1 minute only .
 Please take one minute to fill the survey here (all ID-6C6F4897DD98EADF are anonymous): https://resource-a286471ae03f424a.example.edu/p0d96b64e/p2e07ca67
 Thanks luke bruce garrison salinas who filled (or will fill) the survey! I deeply appreciate the support, feedback and most importantly your belief in the power of software tools in higher education!
 Best Steve,
 Leon",not related,,,,,,R0038,33,bda886bfaedced0a,1,train,reviewed_real,,,"Reviewed; existing target fields retained. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
THR273I7 S All Sections,Dale in THR 273 Survey,Leon Bean,45779.705555555556,"Dear THR 273 programmers,
 As you know, we’ve introduced Dale , your virtual ID-C72B665F897643CE assistant, to help you get quick answers about the ID-C72B665F897643CE material, labs, textbook etc.
 We’d love to hear what you think! Your feedback will help us improve Dale’s ID-6C6F4897DD98EADF and features to better support your ID-478B4595BE153D3E for ID-5BEE87D580E26BE0 years and in other upper years ID-03C5C26638926BAA.
 Please take 5 minutes to fill out this short survey about Dale in THR 273 (all ID-6C6F4897DD98EADF are anonymous): https://resource-a286471ae03f424a.example.edu/p0d96b64e/p2e07ca67
 You may get another survey for Dale in another ID-C72B665F897643CE. Please fill this other survey too!
 Your input is valuable and much appreciated!
 Best Steve,
 Leon",not related,,,,,,R0039,34,d4bf260a81c2ab15,1,validation,reviewed_real,,,"Reviewed; existing target fields retained. [v1.0] Assigned to validation by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
